instance,scope,version,variant,seed,source_file,constraint_type,index_0_based,observed_value,operator,limit,slack,satisfied,item_weight,class_setup_weight,items_0_based,classes_0_based,knapsacks_0_based,rule,instance_file
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,knapsack_capacity,6,136,<=,136,0,true,112,24,"[15,48,66,69,71,72,111,141,145,146,159,184,195,222,246,248,259,275,296]","[3,4,15,16,22,23,25,27]",[6],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,knapsack_capacity,7,136,<=,136,0,true,114,22,"[28,60,98,114,134,148,152,156,166,173,179,207,225,227,242,261,266,274,285,293]","[4,13,16,19,20,26,28]",[7],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,knapsack_capacity,8,136,<=,136,0,true,111,25,"[3,6,13,36,37,47,50,51,52,55,74,81,96,99,144,164,171,182,186,192,200,203,235,267,269,278,280,286,292,299]","[0,3,5,6,8,9,11,13,27]",[8],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,knapsack_capacity,9,136,<=,136,0,true,106,30,"[9,10,23,38,39,56,73,92,97,104,105,107,137,153,161,168,170,175,190,194,201,254,257,288]","[0,3,9,10,13,16,20,22,23,28]",[9],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,0,2,<=,5,3,true,,,,[0],"[8,9]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,1,3,<=,4,1,true,,,,[1],"[1,4,5]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,2,2,<=,8,6,true,,,,[2],"[0,4]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,3,5,<=,10,5,true,,,,[3],"[3,4,6,8,9]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,4,4,<=,5,1,true,,,,[4],"[1,2,6,7]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,5,3,<=,3,0,true,,,,[5],"[0,1,8]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,6,2,<=,5,3,true,,,,[6],"[4,8]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,7,2,<=,6,4,true,,,,[7],"[0,2]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,8,2,<=,9,7,true,,,,[8],"[3,8]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,9,4,<=,7,3,true,,,,[9],"[0,3,8,9]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,10,4,<=,5,1,true,,,,[10],"[1,3,4,9]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,11,2,<=,4,2,true,,,,[11],"[3,8]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,12,2,<=,3,1,true,,,,[12],"[1,2]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,13,4,<=,9,5,true,,,,[13],"[5,7,8,9]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,14,2,<=,4,2,true,,,,[14],"[1,5]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,15,2,<=,8,6,true,,,,[15],"[5,6]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,16,3,<=,8,5,true,,,,[16],"[6,7,9]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,17,2,<=,6,4,true,,,,[17],"[1,3]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,18,2,<=,2,0,true,,,,[18],"[0,4]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,19,2,<=,7,5,true,,,,[19],"[0,7]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,20,3,<=,6,3,true,,,,[20],"[4,7,9]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,21,2,<=,5,3,true,,,,[21],"[2,4]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,22,4,<=,10,6,true,,,,[22],"[3,5,6,9]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,23,3,<=,7,4,true,,,,[23],"[5,6,9]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,24,2,<=,7,5,true,,,,[24],"[2,5]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,25,3,<=,4,1,true,,,,[25],"[4,5,6]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,26,3,<=,7,4,true,,,,[26],"[1,2,7]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,27,5,<=,8,3,true,,,,[27],"[0,2,3,6,8]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,28,2,<=,2,0,true,,,,[28],"[7,9]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
1_3,global,static,full_static,2,runs/full30/tuned2_ext/1_3_s2.json,class_knapsack_limit,29,2,<=,9,7,true,,,,[29],"[0,1]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/1_3.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,solution_length,,300,equal to,300,0,true,,,,,,The vector contains exactly one value per item: length(solution) = n_items.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,assignment_domain,,0,equal to,0,0,true,,,,,,Noninteger assignments or assignments outside 0..m = 0. Real knapsacks: 0..m-1. m = unassigned.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,0,22,<=,22,0,true,17,5,"[3,47,130]","[3,47,130]",[0],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,1,22,<=,22,0,true,16,6,"[50,64,77,100]","[50,64,77,100]",[1],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,2,21,<=,22,1,true,18,3,"[61,128,149]","[61,128,149]",[2],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,3,22,<=,22,0,true,16,6,"[18,65,112,115]","[18,65,112,115]",[3],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,4,22,<=,22,0,true,16,6,"[32,68,74,131]","[32,68,74,131]",[4],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,5,21,<=,22,1,true,15,6,"[52,67,99]","[52,67,99]",[5],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,6,22,<=,22,0,true,12,10,"[5,8,48,53,94,135]","[5,8,48,53,94,135]",[6],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,7,21,<=,22,1,true,15,6,"[9,76,146]","[9,76,146]",[7],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,8,22,<=,22,0,true,17,5,"[35,58,71,116]","[35,58,71,116]",[8],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,9,22,<=,22,0,true,19,3,"[17,30]","[17,30]",[9],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,10,22,<=,22,0,true,20,2,"[183,221,240,265,268,275,284,290]",[46],[10],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,11,22,<=,22,0,true,14,8,"[63,75,78,140]","[63,75,78,140]",[11],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,12,22,<=,22,0,true,16,6,"[43,145,147]","[43,145,147]",[12],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,13,22,<=,22,0,true,18,4,"[33,82,126]","[33,82,126]",[13],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,14,21,<=,22,1,true,17,4,"[39,134]","[39,134]",[14],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
2_1,global,static,full_static,22,runs/full30/tuned2_ext/2_1_s22.json,knapsack_capacity,15,20,<=,22,2,true,15,5,"[72,80,107]","[72,80,107]",[15],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/2_1.inc
